Ligand;Binding Affinity;rmsd/ub; rmsd/lb
toxin_MNPDB00495;-7.2;27.831;25.289
toxin_MNPDB00495;-7.0;6.44;3.727
toxin_MNPDB00495;-7.0;31.177;27.725
toxin_MNPDB00495;-6.9;7.555;1.933
toxin_MNPDB00496;-6.2;0.0;0.0
toxin_MNPDB00496;-6.1;4.958;2.01
toxin_MNPDB00496;-6.0;4.834;1.646
toxin_MNPDB00496;-6.0;12.166;10.291
toxin_MNPDB00496;-6.0;19.584;17.725
toxin_MNPDB00496;-5.8;21.751;19.94
toxin_MNPDB00496;-5.7;5.477;1.354
toxin_MNPDB00496;-5.7;21.074;18.878
toxin_MNPDB00496;-5.6;12.772;11.307
toxin_MNPDB00497;-6.0;0.0;0.0
toxin_MNPDB00497;-5.8;25.328;23.135
toxin_MNPDB00497;-5.7;22.165;19.561
toxin_MNPDB00497;-5.3;17.1;14.397
toxin_MNPDB00497;-5.3;23.116;21.127
toxin_MNPDB00497;-5.3;27.338;24.669
toxin_MNPDB00497;-5.2;28.471;24.767
toxin_MNPDB00497;-5.2;42.02;39.212
toxin_MNPDB00497;-5.2;4.678;2.598
toxin_MNPDB00498;-6.1;0.0;0.0
toxin_MNPDB00498;-6.0;6.845;2.057
toxin_MNPDB00498;-5.9;24.613;22.36
toxin_MNPDB00498;-5.7;15.588;11.94
toxin_MNPDB00498;-5.7;43.026;39.555
toxin_MNPDB00498;-5.5;42.305;37.925
toxin_MNPDB00498;-5.4;14.217;11.035
toxin_MNPDB00498;-5.4;40.697;38.462
toxin_MNPDB00498;-5.4;15.158;11.712
toxin_MNPDB00499;-5.9;0.0;0.0
toxin_MNPDB00499;-5.8;30.541;26.442
toxin_MNPDB00499;-5.8;31.54;27.535
toxin_MNPDB00499;-5.8;6.126;2.118
toxin_MNPDB00499;-5.5;7.261;2.311
toxin_MNPDB00499;-5.5;20.751;16.018
toxin_MNPDB00499;-5.4;7.199;2.743
toxin_MNPDB00499;-5.4;18.22;13.319
toxin_MNPDB00499;-5.3;33.528;29.681
toxin_MNPDB00500;-6.0;0.0;0.0
toxin_MNPDB00500;-5.7;43.794;40.948
toxin_MNPDB00500;-5.6;15.054;12.796
toxin_MNPDB00500;-5.6;2.56;1.891
toxin_MNPDB00500;-5.6;44.824;40.951
toxin_MNPDB00500;-5.5;44.614;41.019
toxin_MNPDB00500;-5.4;25.115;22.301
toxin_MNPDB00500;-5.4;29.534;26.309
toxin_MNPDB00500;-5.1;14.672;12.678
toxin_MNPDB00501;-4.7;0.0;0.0
toxin_MNPDB00501;-4.7;3.4;1.667
toxin_MNPDB00501;-4.7;10.21;9.198
toxin_MNPDB00501;-4.2;18.856;17.039
toxin_MNPDB00501;-4.2;19.303;18.156
toxin_MNPDB00501;-4.0;24.562;22.787
toxin_MNPDB00501;-3.9;26.982;25.767
toxin_MNPDB00501;-3.8;24.022;22.045
toxin_MNPDB00501;-3.8;21.103;19.825
toxin_MNPDB00502;-7.5;0.0;0.0
toxin_MNPDB00502;-7.1;47.126;44.302
toxin_MNPDB00502;-6.5;5.936;2.118
toxin_MNPDB00502;-6.5;38.455;36.283
toxin_MNPDB00502;-6.4;36.452;34.367
toxin_MNPDB00502;-6.4;21.997;19.747
toxin_MNPDB00502;-6.4;4.7;1.915
toxin_MNPDB00502;-6.3;29.654;27.406
toxin_MNPDB00502;-6.2;41.551;38.863
toxin_MNPDB00503;-7.1;0.0;0.0
toxin_MNPDB00503;-6.9;47.426;44.549
toxin_MNPDB00503;-6.7;47.953;46.116
toxin_MNPDB00503;-6.5;29.736;27.523
toxin_MNPDB00503;-6.5;38.656;36.284
toxin_MNPDB00503;-6.3;5.883;2.189
toxin_MNPDB00503;-6.3;22.142;19.673
toxin_MNPDB00503;-6.3;2.982;2.05
toxin_MNPDB00503;-6.2;48.584;45.431
toxin_MNPDB00504;-5.9;0.0;0.0
toxin_MNPDB00504;-5.6;12.709;10.391
toxin_MNPDB00504;-5.6;13.465;10.93
toxin_MNPDB00504;-5.6;3.878;2.105
toxin_MNPDB00504;-5.5;43.258;40.838
toxin_MNPDB00504;-5.5;24.278;22.309
toxin_MNPDB00504;-5.4;22.713;20.661
toxin_MNPDB00504;-5.4;27.299;25.159
toxin_MNPDB00504;-5.3;13.225;11.161
toxin_MNPDB00505;-7.1;0.0;0.0
toxin_MNPDB00505;-6.5;22.79;19.435
toxin_MNPDB00505;-6.4;43.852;40.164
toxin_MNPDB00505;-6.3;26.545;24.035
toxin_MNPDB00505;-6.2;5.058;2.465
toxin_MNPDB00505;-6.1;43.301;40.059
toxin_MNPDB00505;-6.1;42.575;39.762
toxin_MNPDB00505;-6.0;42.697;39.697
toxin_MNPDB00505;-5.9;4.324;2.128
toxin_MNPDB00506;-5.9;0.0;0.0
toxin_MNPDB00506;-5.9;21.956;19.374
toxin_MNPDB00506;-5.9;15.784;13.116
toxin_MNPDB00506;-5.8;24.805;21.955
toxin_MNPDB00506;-5.8;25.954;23.764
toxin_MNPDB00506;-5.8;24.868;22.103
toxin_MNPDB00506;-5.6;23.451;19.961
toxin_MNPDB00506;-5.6;24.629;21.995
toxin_MNPDB00506;-5.2;15.412;13.091
toxin_MNPDB00507;-5.9;0.0;0.0
toxin_MNPDB00507;-5.8;22.029;19.446
toxin_MNPDB00507;-5.8;24.843;22.532
toxin_MNPDB00507;-5.8;25.257;21.839
toxin_MNPDB00507;-5.7;23.742;20.215
toxin_MNPDB00507;-5.5;26.076;23.888
toxin_MNPDB00507;-5.5;25.685;23.003
toxin_MNPDB00507;-5.5;25.665;22.332
toxin_MNPDB00507;-5.4;25.972;23.888
toxin_MNPDB00510;-7.4;0.0;0.0
toxin_MNPDB00510;-7.4;28.426;23.788
toxin_MNPDB00510;-7.0;26.559;21.467
toxin_MNPDB00510;-7.0;16.95;11.759
toxin_MNPDB00510;-6.9;3.058;1.936
toxin_MNPDB00510;-6.8;27.283;22.686
toxin_MNPDB00510;-6.7;24.212;19.5
toxin_MNPDB00510;-6.5;19.913;17.224
toxin_MNPDB00510;-6.4;28.479;26.555
toxin_MNPDB00511;-4.9;0.0;0.0
toxin_MNPDB00511;-4.8;26.649;23.556
toxin_MNPDB00511;-4.7;26.17;23.127
toxin_MNPDB00511;-4.7;26.503;23.234
toxin_MNPDB00511;-4.6;32.963;29.386
toxin_MNPDB00511;-4.5;22.952;20.51
toxin_MNPDB00511;-4.5;37.259;32.326
toxin_MNPDB00511;-4.5;26.2;22.687
toxin_MNPDB00511;-4.5;29.094;26.169
toxin_MNPDB00512;-7.1;0.0;0.0
toxin_MNPDB00512;-6.9;26.696;23.122
toxin_MNPDB00512;-6.7;11.193;2.984
toxin_MNPDB00512;-6.7;26.772;24.443
toxin_MNPDB00512;-6.6;15.497;10.065
toxin_MNPDB00512;-6.5;15.857;10.132
toxin_MNPDB00512;-6.5;11.419;3.966
toxin_MNPDB00512;-6.4;25.05;20.477
toxin_MNPDB00512;-6.4;11.886;4.659
toxin_MNPDB00513;-5.9;0.0;0.0
toxin_MNPDB00513;-5.9;26.034;23.356
toxin_MNPDB00513;-5.8;19.917;17.428
toxin_MNPDB00513;-5.8;20.334;16.797
toxin_MNPDB00513;-5.7;20.16;16.881
toxin_MNPDB00513;-5.7;19.191;16.598
toxin_MNPDB00513;-5.6;16.798;13.553
toxin_MNPDB00513;-5.5;3.824;2.17
toxin_MNPDB00513;-5.5;31.139;29.089
toxin_MNPDB00515;-7.9;0.0;0.0
toxin_MNPDB00515;-7.5;27.478;21.952
toxin_MNPDB00515;-7.4;26.983;24.976
toxin_MNPDB00515;-7.4;20.478;17.965
toxin_MNPDB00515;-7.2;27.503;23.447
toxin_MNPDB00515;-7.2;31.424;25.502
toxin_MNPDB00515;-7.1;8.867;2.817
toxin_MNPDB00515;-7.1;29.769;26.231
toxin_MNPDB00515;-7.0;19.439;16.739
toxin_MNPDB00516;-5.2;0.0;0.0
toxin_MNPDB00516;-5.2;42.758;39.991
toxin_MNPDB00516;-5.1;4.094;0.697
toxin_MNPDB00516;-5.0;3.517;2.041
toxin_MNPDB00516;-5.0;29.646;27.172
toxin_MNPDB00516;-4.9;43.718;39.643
toxin_MNPDB00516;-4.9;23.842;20.825
toxin_MNPDB00516;-4.8;43.928;39.919
toxin_MNPDB00516;-4.8;25.597;22.664
toxin_MNPDB00517;-5.7;0.0;0.0
toxin_MNPDB00517;-5.6;30.404;26.982
toxin_MNPDB00517;-5.5;34.887;31.26
toxin_MNPDB00517;-5.5;5.668;1.728
toxin_MNPDB00517;-5.4;28.139;25.865
toxin_MNPDB00517;-5.4;2.667;1.824
toxin_MNPDB00517;-5.3;20.398;15.502
toxin_MNPDB00517;-5.2;2.628;1.771
toxin_MNPDB00517;-5.2;26.01;21.842
toxin_MNPDB00518;-6.6;0.0;0.0
toxin_MNPDB00518;-6.6;10.755;9.092
toxin_MNPDB00518;-6.3;25.931;24.051
toxin_MNPDB00518;-6.2;25.156;22.238
toxin_MNPDB00518;-6.0;3.808;1.874
toxin_MNPDB00518;-5.9;26.236;23.21
toxin_MNPDB00518;-5.9;20.428;18.371
toxin_MNPDB00518;-5.8;46.259;43.022
toxin_MNPDB00518;-5.7;27.658;24.185
toxin_MNPDB00519;-6.1;0.0;0.0
toxin_MNPDB00519;-5.6;41.642;38.593
toxin_MNPDB00519;-5.5;3.52;1.679
toxin_MNPDB00519;-5.5;3.008;1.445
toxin_MNPDB00519;-5.4;42.74;38.118
toxin_MNPDB00519;-5.4;42.272;38.174
toxin_MNPDB00519;-5.3;19.556;14.768
toxin_MNPDB00519;-5.3;4.859;2.85
toxin_MNPDB00519;-5.3;42.593;39.444
toxin_MNPDB00521;-6.6;0.0;0.0
toxin_MNPDB00521;-6.6;21.191;17.664
toxin_MNPDB00521;-6.6;38.542;32.073
toxin_MNPDB00521;-6.5;28.921;22.534
toxin_MNPDB00521;-6.5;43.88;38.259
toxin_MNPDB00521;-6.5;17.597;14.085
toxin_MNPDB00521;-6.4;36.334;31.88
toxin_MNPDB00521;-6.3;23.244;17.66
toxin_MNPDB00521;-6.3;41.955;36.899
toxin_MNPDB00522;-5.1;0.0;0.0
toxin_MNPDB00522;-5.0;17.763;15.534
toxin_MNPDB00522;-4.8;44.488;42.837
toxin_MNPDB00522;-4.8;18.956;17.479
toxin_MNPDB00522;-4.8;4.977;2.438
toxin_MNPDB00522;-4.7;10.299;8.744
toxin_MNPDB00522;-4.7;9.952;8.745
toxin_MNPDB00522;-4.6;27.349;25.419
toxin_MNPDB00522;-4.5;19.373;18.168
toxin_MNPDB00523;-6.4;0.0;0.0
toxin_MNPDB00523;-6.1;12.497;9.252
toxin_MNPDB00523;-6.0;3.458;1.594
toxin_MNPDB00523;-5.9;12.13;10.326
toxin_MNPDB00523;-5.8;16.956;15.767
toxin_MNPDB00523;-5.6;20.765;18.63
toxin_MNPDB00523;-5.3;4.886;2.134
toxin_MNPDB00523;-5.3;24.509;21.34
toxin_MNPDB00523;-5.2;46.155;43.17
toxin_MNPDB00524;-6.3;0.0;0.0
toxin_MNPDB00524;-6.2;8.435;5.419
toxin_MNPDB00524;-6.0;29.986;27.633
toxin_MNPDB00524;-6.0;14.741;11.977
toxin_MNPDB00524;-5.8;49.899;47.438
toxin_MNPDB00524;-5.8;10.752;7.029
toxin_MNPDB00524;-5.8;12.266;9.74
toxin_MNPDB00524;-5.7;21.636;19.468
toxin_MNPDB00524;-5.7;8.101;5.56
toxin_MNPDB00525;-5.5;0.0;0.0
toxin_MNPDB00525;-5.4;4.626;2.991
toxin_MNPDB00525;-5.2;15.888;15.249
toxin_MNPDB00525;-5.1;18.75;17.209
toxin_MNPDB00525;-5.1;17.093;15.654
toxin_MNPDB00525;-5.1;18.705;17.241
toxin_MNPDB00525;-5.0;2.018;0.976
toxin_MNPDB00525;-5.0;9.94;8.312
toxin_MNPDB00525;-4.9;11.384;9.597
toxin_MNPDB00526;-4.7;0.0;0.0
toxin_MNPDB00526;-4.5;2.746;1.821
toxin_MNPDB00526;-4.4;3.137;1.982
toxin_MNPDB00526;-4.2;17.8;16.514
toxin_MNPDB00526;-4.2;30.187;29.251
toxin_MNPDB00526;-4.1;15.894;14.853
toxin_MNPDB00526;-4.1;10.621;9.7
toxin_MNPDB00526;-4.0;30.504;29.366
toxin_MNPDB00526;-4.0;18.031;16.747
toxin_MNPDB00527;-6.3;0.0;0.0
toxin_MNPDB00527;-6.0;22.024;17.104
toxin_MNPDB00527;-5.9;8.81;4.206
toxin_MNPDB00527;-5.9;5.82;2.999
toxin_MNPDB00527;-5.8;7.976;3.87
toxin_MNPDB00527;-5.8;41.189;38.089
toxin_MNPDB00527;-5.8;8.115;4.917
toxin_MNPDB00527;-5.8;6.476;4.376
toxin_MNPDB00527;-5.8;9.275;3.239
toxin_MNPDB00528;-7.2;0.0;0.0
toxin_MNPDB00528;-7.0;9.383;2.737
toxin_MNPDB00528;-7.0;26.691;24.662
toxin_MNPDB00528;-7.0;12.871;6.327
toxin_MNPDB00528;-7.0;23.171;19.153
toxin_MNPDB00528;-6.9;43.429;41.105
toxin_MNPDB00528;-6.8;38.857;35.843
toxin_MNPDB00528;-6.8;44.17;40.112
toxin_MNPDB00528;-6.7;16.307;13.63
toxin_MNPDB00531;-5.7;0.0;0.0
toxin_MNPDB00531;-5.6;29.394;26.217
toxin_MNPDB00531;-5.5;29.523;26.625
toxin_MNPDB00531;-5.4;31.532;29.522
toxin_MNPDB00531;-5.3;22.18;19.501
toxin_MNPDB00531;-5.3;31.961;29.741
toxin_MNPDB00531;-5.2;3.733;1.186
toxin_MNPDB00531;-5.2;22.458;19.677
toxin_MNPDB00531;-5.0;17.496;14.943
toxin_MNPDB00533;-6.1;0.0;0.0
toxin_MNPDB00533;-5.6;21.8;19.621
toxin_MNPDB00533;-5.5;2.586;1.229
toxin_MNPDB00533;-5.4;3.941;1.436
toxin_MNPDB00533;-5.4;21.575;18.93
toxin_MNPDB00533;-5.3;44.139;41.659
toxin_MNPDB00533;-5.3;3.743;1.485
toxin_MNPDB00533;-5.3;43.686;41.144
toxin_MNPDB00533;-5.2;19.524;17.415
toxin_MNPDB00534;-5.8;0.0;0.0
toxin_MNPDB00534;-5.6;21.617;19.646
toxin_MNPDB00534;-5.5;22.406;19.89
toxin_MNPDB00534;-5.5;43.266;40.311
toxin_MNPDB00534;-5.5;3.957;1.693
toxin_MNPDB00534;-5.3;22.01;19.208
toxin_MNPDB00534;-5.2;41.992;38.978
toxin_MNPDB00534;-5.2;26.14;23.577
toxin_MNPDB00534;-5.1;39.514;37.364
toxin_MNPDB00536;-5.3;0.0;0.0
toxin_MNPDB00536;-5.3;21.403;19.766
toxin_MNPDB00536;-5.2;3.894;1.139
toxin_MNPDB00536;-5.2;12.957;11.082
toxin_MNPDB00536;-5.2;12.857;11.149
toxin_MNPDB00536;-5.1;44.072;41.78
toxin_MNPDB00536;-5.1;40.558;38.501
toxin_MNPDB00536;-5.1;3.142;1.632
toxin_MNPDB00536;-5.1;2.868;1.294
toxin_MNPDB00537;-5.0;0.0;0.0
toxin_MNPDB00537;-5.0;23.995;21.703
toxin_MNPDB00537;-5.0;40.618;38.171
toxin_MNPDB00537;-4.9;23.298;21.874
toxin_MNPDB00537;-4.9;41.762;39.529
toxin_MNPDB00537;-4.9;44.054;41.677
toxin_MNPDB00537;-4.9;32.503;30.504
toxin_MNPDB00537;-4.8;24.097;22.42
toxin_MNPDB00537;-4.8;24.027;22.295
toxin_MNPDB00538;-2.2;0.0;0.0
toxin_MNPDB00538;-2.2;14.838;14.779
toxin_MNPDB00538;-2.1;15.287;15.231
toxin_MNPDB00538;-2.1;13.837;13.694
toxin_MNPDB00538;-2.0;28.18;28.108
toxin_MNPDB00538;-1.9;20.932;20.899
toxin_MNPDB00538;-1.9;9.623;9.565
toxin_MNPDB00538;-1.9;11.273;10.98
toxin_MNPDB00538;-1.9;30.62;30.403
toxin_MNPDB00539;-5.8;0.0;0.0
toxin_MNPDB00539;-5.7;22.817;20.073
toxin_MNPDB00539;-5.6;43.418;41.273
toxin_MNPDB00539;-5.6;22.207;20.222
toxin_MNPDB00539;-5.3;24.012;22.054
toxin_MNPDB00539;-5.2;24.276;22.381
toxin_MNPDB00539;-5.1;4.811;2.335
toxin_MNPDB00539;-4.8;27.546;25.211
toxin_MNPDB00539;-4.8;22.84;20.872
toxin_MNPDB00542;-5.7;0.0;0.0
toxin_MNPDB00542;-5.4;31.748;29.926
toxin_MNPDB00542;-5.3;4.573;2.752
toxin_MNPDB00542;-5.3;6.758;4.082
toxin_MNPDB00542;-5.2;39.765;37.596
toxin_MNPDB00542;-5.1;45.284;42.806
toxin_MNPDB00542;-5.1;3.901;1.686
toxin_MNPDB00542;-5.1;43.803;40.545
toxin_MNPDB00542;-5.1;40.015;37.483
toxin_MNPDB00544;-3.9;0.0;0.0
toxin_MNPDB00544;-3.8;3.104;1.312
toxin_MNPDB00544;-3.6;17.228;16.37
toxin_MNPDB00544;-3.6;9.389;7.914
toxin_MNPDB00544;-3.5;17.497;15.843
toxin_MNPDB00544;-3.4;17.424;16.049
toxin_MNPDB00544;-3.3;22.568;21.13
toxin_MNPDB00544;-3.3;22.991;21.559
toxin_MNPDB00544;-3.3;27.446;25.924
toxin_MNPDB00545;-4.8;0.0;0.0
toxin_MNPDB00545;-4.5;23.493;22.048
toxin_MNPDB00545;-4.4;22.642;21.464
toxin_MNPDB00545;-4.2;10.441;8.387
toxin_MNPDB00545;-4.2;31.381;30.3
toxin_MNPDB00545;-4.1;29.065;26.405
toxin_MNPDB00545;-4.1;30.098;27.588
toxin_MNPDB00545;-4.0;32.099;30.634
toxin_MNPDB00545;-3.9;26.689;25.323
toxin_MNPDB00546;-4.7;0.0;0.0
toxin_MNPDB00546;-4.7;25.43;23.689
toxin_MNPDB00546;-4.5;3.219;1.735
toxin_MNPDB00546;-4.5;43.192;41.3
toxin_MNPDB00546;-4.3;23.361;21.076
toxin_MNPDB00546;-4.3;45.979;43.62
toxin_MNPDB00546;-4.3;18.282;17.367
toxin_MNPDB00546;-4.2;47.081;44.29
toxin_MNPDB00546;-4.2;12.463;10.678
toxin_MNPDB00547;-4.5;0.0;0.0
toxin_MNPDB00547;-4.3;17.988;16.839
toxin_MNPDB00547;-4.3;9.673;8.748
toxin_MNPDB00547;-4.2;18.081;16.734
toxin_MNPDB00547;-4.2;2.834;1.752
toxin_MNPDB00547;-4.1;25.141;23.871
toxin_MNPDB00547;-4.1;18.275;17.378
toxin_MNPDB00547;-4.0;10.576;9.601
toxin_MNPDB00547;-4.0;24.647;22.862
toxin_MNPDB00550;-4.6;0.0;0.0
toxin_MNPDB00550;-4.4;2.807;1.036
toxin_MNPDB00550;-4.4;30.469;29.177
toxin_MNPDB00550;-4.3;2.926;1.239
toxin_MNPDB00550;-4.2;2.819;1.666
toxin_MNPDB00550;-4.2;21.702;20.309
toxin_MNPDB00550;-4.1;38.853;37.524
toxin_MNPDB00550;-4.1;24.31;22.996
toxin_MNPDB00550;-4.1;24.249;22.948
toxin_MNPDB00551;-4.6;0.0;0.0
toxin_MNPDB00551;-4.6;2.796;1.729
toxin_MNPDB00551;-4.5;25.35;24.516
toxin_MNPDB00551;-4.5;24.422;23.654
toxin_MNPDB00551;-4.5;31.35;30.453
toxin_MNPDB00551;-4.3;21.001;19.934
toxin_MNPDB00551;-4.3;10.246;8.543
toxin_MNPDB00551;-4.2;30.942;30.26
toxin_MNPDB00551;-4.2;22.352;21.352
toxin_MNPDB00552;-4.6;0.0;0.0
toxin_MNPDB00552;-4.5;18.873;17.906
toxin_MNPDB00552;-4.5;3.126;0.526
toxin_MNPDB00552;-4.5;22.899;21.276
toxin_MNPDB00552;-4.5;18.409;17.455
toxin_MNPDB00552;-4.5;22.596;21.242
toxin_MNPDB00552;-4.5;18.006;17.272
toxin_MNPDB00552;-4.5;13.319;11.883
toxin_MNPDB00552;-4.4;23.295;21.821
toxin_MNPDB00553;-4.6;0.0;0.0
toxin_MNPDB00553;-4.6;26.335;24.434
toxin_MNPDB00553;-4.3;7.565;0.636
toxin_MNPDB00553;-4.3;26.669;21.71
toxin_MNPDB00553;-4.2;19.46;14.118
toxin_MNPDB00553;-4.2;25.32;23.291
toxin_MNPDB00553;-4.1;14.443;14.004
toxin_MNPDB00553;-4.1;23.197;21.769
toxin_MNPDB00553;-4.1;11.133;10.595
toxin_MNPDB00554;-3.4;0.0;0.0
toxin_MNPDB00554;-3.3;12.28;10.1
toxin_MNPDB00554;-3.3;20.771;17.871
toxin_MNPDB00554;-3.2;20.488;18.531
toxin_MNPDB00554;-3.2;48.12;46.098
toxin_MNPDB00554;-3.2;45.964;43.915
toxin_MNPDB00554;-3.2;45.967;44.092
toxin_MNPDB00554;-3.2;29.001;27.193
toxin_MNPDB00554;-3.2;21.025;18.206
toxin_MNPDB00556;-5.4;0.0;0.0
toxin_MNPDB00556;-5.2;23.836;21.921
toxin_MNPDB00556;-5.2;44.587;41.52
toxin_MNPDB00556;-5.2;40.169;37.257
toxin_MNPDB00556;-5.1;32.788;30.808
toxin_MNPDB00556;-5.0;23.296;21.913
toxin_MNPDB00556;-4.9;42.425;39.374
toxin_MNPDB00556;-4.9;3.405;1.282
toxin_MNPDB00556;-4.9;32.554;30.56
toxin_MNPDB00557;-5.4;0.0;0.0
toxin_MNPDB00557;-5.3;29.266;26.724
toxin_MNPDB00557;-5.3;4.57;1.297
toxin_MNPDB00557;-5.1;22.513;19.885
toxin_MNPDB00557;-5.1;29.809;27.261
toxin_MNPDB00557;-5.0;31.483;28.978
toxin_MNPDB00557;-4.9;33.06;30.817
toxin_MNPDB00557;-4.9;22.159;19.905
toxin_MNPDB00557;-4.6;33.419;31.376
toxin_MNPDB00558;-5.8;0.0;0.0
toxin_MNPDB00558;-5.6;4.313;1.194
toxin_MNPDB00558;-5.5;22.4;20.074
toxin_MNPDB00558;-5.5;31.865;29.581
toxin_MNPDB00558;-5.5;28.192;26.496
toxin_MNPDB00558;-5.4;29.125;27.406
toxin_MNPDB00558;-5.4;26.047;24.254
toxin_MNPDB00558;-5.3;15.691;14.05
toxin_MNPDB00558;-5.2;28.547;26.791
toxin_MNPDB00559;-5.1;0.0;0.0
toxin_MNPDB00559;-5.1;10.026;8.781
toxin_MNPDB00559;-5.0;10.359;8.547
toxin_MNPDB00559;-5.0;18.554;17.957
toxin_MNPDB00559;-4.9;18.973;18.359
toxin_MNPDB00559;-4.8;3.008;1.417
toxin_MNPDB00559;-4.8;9.997;8.591
toxin_MNPDB00559;-4.8;19.407;17.441
toxin_MNPDB00559;-4.7;16.807;15.521
toxin_MNPDB00560;-5.3;0.0;0.0
toxin_MNPDB00560;-5.2;22.37;20.647
toxin_MNPDB00560;-5.1;3.559;0.845
toxin_MNPDB00560;-5.0;3.239;1.393
toxin_MNPDB00560;-5.0;22.884;20.234
toxin_MNPDB00560;-4.8;3.761;1.342
toxin_MNPDB00560;-4.7;22.339;19.633
toxin_MNPDB00560;-4.7;24.093;21.897
toxin_MNPDB00560;-4.6;24.141;21.908
toxin_MNPDB00561;-5.8;0.0;0.0
toxin_MNPDB00561;-5.6;29.468;27.089
toxin_MNPDB00561;-5.4;30.399;28.111
toxin_MNPDB00561;-5.4;2.722;1.292
toxin_MNPDB00561;-5.3;22.367;19.586
toxin_MNPDB00561;-5.3;22.146;19.595
toxin_MNPDB00561;-5.2;21.56;19.249
toxin_MNPDB00561;-5.2;22.869;20.013
toxin_MNPDB00561;-5.1;31.575;29.269
toxin_MNPDB00563;-5.6;0.0;0.0
toxin_MNPDB00563;-5.3;21.932;19.03
toxin_MNPDB00563;-5.2;13.585;11.399
toxin_MNPDB00563;-5.2;40.422;38.676
toxin_MNPDB00563;-5.1;14.277;11.439
toxin_MNPDB00563;-5.1;4.639;1.088
toxin_MNPDB00563;-5.1;21.795;18.977
toxin_MNPDB00563;-5.1;43.927;42.031
toxin_MNPDB00563;-5.0;26.951;24.281
toxin_MNPDB00565;-6.1;0.0;0.0
toxin_MNPDB00565;-5.8;29.576;26.982
toxin_MNPDB00565;-5.6;21.774;19.623
toxin_MNPDB00565;-5.6;22.067;19.372
toxin_MNPDB00565;-5.4;31.748;29.744
toxin_MNPDB00565;-5.3;3.422;1.224
toxin_MNPDB00565;-5.3;30.164;27.431
toxin_MNPDB00565;-5.3;27.031;25.606
toxin_MNPDB00565;-5.3;29.31;26.545
toxin_MNPDB00571;-5.6;0.0;0.0
toxin_MNPDB00571;-5.6;5.754;2.869
toxin_MNPDB00571;-5.5;5.838;2.997
toxin_MNPDB00571;-5.5;12.302;10.223
toxin_MNPDB00571;-5.4;5.785;2.973
toxin_MNPDB00571;-5.2;5.69;3.974
toxin_MNPDB00571;-5.1;15.192;12.455
toxin_MNPDB00571;-5.1;5.637;4.394
toxin_MNPDB00571;-5.0;27.533;26.142
toxin_MNPDB00573;-5.6;0.0;0.0
toxin_MNPDB00573;-5.4;10.494;8.709
toxin_MNPDB00573;-5.4;4.158;1.431
toxin_MNPDB00573;-5.4;25.098;22.993
toxin_MNPDB00573;-5.4;4.252;1.739
toxin_MNPDB00573;-5.3;20.1;18.856
toxin_MNPDB00573;-5.3;46.64;43.938
toxin_MNPDB00573;-5.2;3.83;1.536
toxin_MNPDB00573;-5.2;20.48;18.712
toxin_MNPDB00574;-5.3;0.0;0.0
toxin_MNPDB00574;-5.2;13.397;10.604
toxin_MNPDB00574;-5.2;46.713;43.928
toxin_MNPDB00574;-5.1;21.357;19.078
toxin_MNPDB00574;-5.1;20.841;18.434
toxin_MNPDB00574;-5.1;46.052;43.716
toxin_MNPDB00574;-5.1;20.601;18.59
toxin_MNPDB00574;-5.0;21.041;19.333
toxin_MNPDB00574;-4.8;21.781;19.28
toxin_MNPDB00575;-4.6;0.0;0.0
toxin_MNPDB00575;-4.5;37.053;33.968
toxin_MNPDB00575;-4.5;49.105;45.91
toxin_MNPDB00575;-4.5;30.518;28.036
toxin_MNPDB00575;-4.5;14.407;10.64
toxin_MNPDB00575;-4.4;2.784;1.633
toxin_MNPDB00575;-4.4;23.611;21.543
toxin_MNPDB00575;-4.4;3.49;1.328
toxin_MNPDB00575;-4.4;3.579;1.092
toxin_MNPDB00579;-5.3;0.0;0.0
toxin_MNPDB00579;-5.1;3.085;1.276
toxin_MNPDB00579;-5.1;22.13;20.406
toxin_MNPDB00579;-5.0;3.648;1.911
toxin_MNPDB00579;-4.7;12.465;10.96
toxin_MNPDB00579;-4.7;14.431;12.894
toxin_MNPDB00579;-4.7;42.005;40.228
toxin_MNPDB00579;-4.6;25.844;23.621
toxin_MNPDB00579;-4.6;4.398;2.24
toxin_MNPDB00582;-5.3;0.0;0.0
toxin_MNPDB00582;-5.3;44.405;42.147
toxin_MNPDB00582;-5.0;44.187;41.824
toxin_MNPDB00582;-5.0;13.457;11.491
toxin_MNPDB00582;-4.9;3.888;1.254
toxin_MNPDB00582;-4.9;23.539;21.394
toxin_MNPDB00582;-4.9;3.568;1.491
toxin_MNPDB00582;-4.9;23.74;21.452
toxin_MNPDB00582;-4.9;23.572;20.822
toxin_MNPDB00585;-5.8;0.0;0.0
toxin_MNPDB00585;-5.8;24.382;21.392
toxin_MNPDB00585;-5.7;25.485;22.86
toxin_MNPDB00585;-5.4;46.184;43.37
toxin_MNPDB00585;-5.3;25.135;22.827
toxin_MNPDB00585;-5.2;16.59;15.308
toxin_MNPDB00585;-5.2;46.059;43.39
toxin_MNPDB00585;-5.2;24.379;21.222
toxin_MNPDB00585;-5.2;20.073;17.995
toxin_MNPDB00586;-5.6;0.0;0.0
toxin_MNPDB00586;-5.5;5.436;1.837
toxin_MNPDB00586;-5.5;29.026;26.276
toxin_MNPDB00586;-5.3;39.937;37.285
toxin_MNPDB00586;-5.3;41.722;38.961
